block_2010,pop_2010,ward_2002,ward_2011
550790006002006,99,Milwaukee - C 269,Milwaukee - C 11
550790006002007,88,Milwaukee - C 269,Milwaukee - C 11
550790006002008,48,Milwaukee - C 269,Milwaukee - C 11
550790006002009,122,Milwaukee - C 269,Milwaukee - C 11
550790006002010,65,Milwaukee - C 269,Milwaukee - C 11
550790006002011,81,Milwaukee - C 269,Milwaukee - C 11
550790006002012,55,Milwaukee - C 269,Milwaukee - C 11
550790006002013,49,Milwaukee - C 269,Milwaukee - C 11
550790006003000,187,Milwaukee - C 269,Milwaukee - C 10
550790006003001,83,Milwaukee - C 268,Milwaukee - C 10
550790006003002,88,Milwaukee - C 268,Milwaukee - C 10
550790006003003,76,Milwaukee - C 268,Milwaukee - C 10
550790006003004,79,Milwaukee - C 268,Milwaukee - C 10
550790006003005,208,Milwaukee - C 269,Milwaukee - C 10
550790006003006,96,Milwaukee - C 269,Milwaukee - C 10
550790006003007,68,Milwaukee - C 269,Milwaukee - C 10
550790006003008,86,Milwaukee - C 269,Milwaukee - C 10
550790006003009,105,Milwaukee - C 269,Milwaukee - C 10
550790006003010,87,Milwaukee - C 269,Milwaukee - C 10
550790006003011,73,Milwaukee - C 269,Milwaukee - C 10
550790006003012,75,Milwaukee - C 269,Milwaukee - C 10
550790006003013,77,Milwaukee - C 269,Milwaukee - C 10
550790006003014,123,Milwaukee - C 269,Milwaukee - C 10
550790006004000,138,Milwaukee - C 154,Milwaukee - C 12
550790006004001,497,Milwaukee - C 154,Milwaukee - C 12
550790006004002,244,Milwaukee - C 154,Milwaukee - C 12
550790006004003,33,Milwaukee - C 154,Milwaukee - C 12
550790006004004,172,Milwaukee - C 154,Milwaukee - C 12
550790006004005,69,Milwaukee - C 154,Milwaukee - C 12
550790006004006,48,Milwaukee - C 154,Milwaukee - C 12
550790006004007,115,Milwaukee - C 154,Milwaukee - C 12
550790006004008,88,Milwaukee - C 154,Milwaukee - C 12
550790006004009,103,Milwaukee - C 154,Milwaukee - C 12
550790006004010,0,Milwaukee - C 154,Milwaukee - C 12
550790006004011,83,Milwaukee - C 154,Milwaukee - C 12
550790006004012,173,Milwaukee - C 154,Milwaukee - C 12
550790006004013,47,Milwaukee - C 154,Milwaukee - C 12
550790006004014,0,Milwaukee - C 154,Milwaukee - C 12
550790006004015,76,Milwaukee - C 154,Milwaukee - C 12
550790006004016,72,Milwaukee - C 154,Milwaukee - C 12
550790006004017,81,Milwaukee - C 154,Milwaukee - C 12
550790006004018,76,Milwaukee - C 154,Milwaukee - C 12
550790006004019,44,Milwaukee - C 154,Milwaukee - C 12
550790006004020,106,Milwaukee - C 154,Milwaukee - C 12
550790006005000,284,Milwaukee - C 153,Milwaukee - C 13
550790006005001,128,Milwaukee - C 153,Milwaukee - C 13
550790006005002,137,Milwaukee - C 153,Milwaukee - C 13
550790006005003,83,Milwaukee - C 153,Milwaukee - C 13
550790006005004,84,Milwaukee - C 153,Milwaukee - C 13
550790006005005,39,Milwaukee - C 153,Milwaukee - C 13
550790007001000,16,Milwaukee - C 148,Milwaukee - C 15
550790007001001,34,Milwaukee - C 148,Milwaukee - C 15
550790007001002,40,Milwaukee - C 148,Milwaukee - C 15
550790007001003,50,Milwaukee - C 148,Milwaukee - C 15
550790007001004,60,Milwaukee - C 148,Milwaukee - C 15
550790007001005,58,Milwaukee - C 148,Milwaukee - C 15
550790007001006,38,Milwaukee - C 148,Milwaukee - C 15
550790007001007,61,Milwaukee - C 148,Milwaukee - C 15
550790007001008,36,Milwaukee - C 148,Milwaukee - C 15
550790007001009,90,Milwaukee - C 148,Milwaukee - C 15
550790007001010,42,Milwaukee - C 148,Milwaukee - C 15
550790007001011,19,Milwaukee - C 148,Milwaukee - C 15
550790007001012,38,Milwaukee - C 148,Milwaukee - C 15
550790007001013,75,Milwaukee - C 148,Milwaukee - C 15
550790007002000,60,Milwaukee - C 148,Milwaukee - C 15
550790007002001,16,Milwaukee - C 148,Milwaukee - C 15
550790007002002,69,Milwaukee - C 148,Milwaukee - C 15
550790007002003,27,Milwaukee - C 148,Milwaukee - C 15
550790007002004,62,Milwaukee - C 148,Milwaukee - C 15
550790007002005,33,Milwaukee - C 148,Milwaukee - C 15
550790007002006,132,Milwaukee - C 148,Milwaukee - C 15
550790007002007,29,Milwaukee - C 148,Milwaukee - C 15
550790007002008,51,Milwaukee - C 148,Milwaukee - C 15
550790007002009,40,Milwaukee - C 148,Milwaukee - C 15
550790007002010,77,Milwaukee - C 148,Milwaukee - C 15
550790007002011,31,Milwaukee - C 148,Milwaukee - C 15
550790007003000,1445,Milwaukee - C 149,Milwaukee - C 14
550790007003001,645,Milwaukee - C 149,Milwaukee - C 14
550790007003002,0,Milwaukee - C 149,Milwaukee - C 14
550790007003003,0,Milwaukee - C 149,Milwaukee - C 14
550790007003004,0,Milwaukee - C 149,Milwaukee - C 14
550790007003005,6,Milwaukee - C 153,Milwaukee - C 13
550790007003006,1,Milwaukee - C 148,Milwaukee - C 15
550790007003007,0,Milwaukee - C 148,Milwaukee - C 15
550790007003008,199,Milwaukee - C 148,Milwaukee - C 14
550790008001000,189,Milwaukee - C 151,Milwaukee - C 17
550790008001001,180,Milwaukee - C 151,Milwaukee - C 17
550790008001002,50,Milwaukee - C 151,Milwaukee - C 17
550790008001003,52,Milwaukee - C 151,Milwaukee - C 17
550790008001004,78,Milwaukee - C 151,Milwaukee - C 17
550790008001005,130,Milwaukee - C 151,Milwaukee - C 17
550790008001006,163,Milwaukee - C 151,Milwaukee - C 17
550790008001007,323,Milwaukee - C 152,Milwaukee - C 16
550790008001008,25,Milwaukee - C 152,Milwaukee - C 16
550790008001009,514,Milwaukee - C 152,Milwaukee - C 16
550790008001010,168,Milwaukee - C 152,Milwaukee - C 16
550790008001011,139,Milwaukee - C 152,Milwaukee - C 16
550790008001012,73,Milwaukee - C 152,Milwaukee - C 16
550790008001013,119,Milwaukee - C 152,Milwaukee - C 16
550790008001014,62,Milwaukee - C 153,Milwaukee - C 13
550790008001015,0,Milwaukee - C 150,Milwaukee - C 19
550790008002000,66,Milwaukee - C 150,Milwaukee - C 19
550790008002001,331,Milwaukee - C 151,Milwaukee - C 17
550790008002002,66,Milwaukee - C 151,Milwaukee - C 17
550790008002003,134,Milwaukee - C 152,Milwaukee - C 16
550790008002004,113,Milwaukee - C 152,Milwaukee - C 16
550790008002005,33,Milwaukee - C 152,Milwaukee - C 16
550790008002006,41,Milwaukee - C 152,Milwaukee - C 16
550790008002007,183,Milwaukee - C 152,Milwaukee - C 16
550790008002008,191,Milwaukee - C 152,Milwaukee - C 16
550790008002009,126,Milwaukee - C 152,Milwaukee - C 16
550790008002010,50,Milwaukee - C 152,Milwaukee - C 16
550790008002011,397,Milwaukee - C 152,Milwaukee - C 16
550790008002012,313,Milwaukee - C 152,Milwaukee - C 16
550790008002013,168,Milwaukee - C 152,Milwaukee - C 16
550790008002014,204,Milwaukee - C 153,Milwaukee - C 13
550790008002015,135,Milwaukee - C 152,Milwaukee - C 16
550790008002016,90,Milwaukee - C 150,Milwaukee - C 19
550790008002017,102,Milwaukee - C 150,Milwaukee - C 19
550790008002018,72,Milwaukee - C 150,Milwaukee - C 19
550790008002019,0,Milwaukee - C 150,Milwaukee - C 19
550790008002020,49,Milwaukee - C 152,Milwaukee - C 16
550790009001000,0,Milwaukee - C 147,Milwaukee - C 18
550790009001001,0,Milwaukee - C 147,Milwaukee - C 18
550790009001002,0,Milwaukee - C 147,Milwaukee - C 18
550790009001003,0,Milwaukee - C 147,Milwaukee - C 18
550790009001004,9,Milwaukee - C 147,Milwaukee - C 18
550790009001005,0,Milwaukee - C 147,Milwaukee - C 18
550790009001006,0,Milwaukee - C 147,Milwaukee - C 18
550790009001007,0,Milwaukee - C 147,Milwaukee - C 18
550790009001008,46,Milwaukee - C 147,Milwaukee - C 18
550790009001009,83,Milwaukee - C 147,Milwaukee - C 18
550790009001010,66,Milwaukee - C 147,Milwaukee - C 18
550790009001011,83,Milwaukee - C 147,Milwaukee - C 18
550790009001012,38,Milwaukee - C 147,Milwaukee - C 18
550790009001013,69,Milwaukee - C 147,Milwaukee - C 18
550790009001014,127,Milwaukee - C 147,Milwaukee - C 18
550790009001015,1,Milwaukee - C 147,Milwaukee - C 18
550790009001016,49,Milwaukee - C 147,Milwaukee - C 18
550790009001017,54,Milwaukee - C 147,Milwaukee - C 18
550790009001018,39,Milwaukee - C 147,Milwaukee - C 18
550790009001019,388,Milwaukee - C 147,Milwaukee - C 18
550790009001020,198,Milwaukee - C 147,Milwaukee - C 18
550790009001021,274,Milwaukee - C 147,Milwaukee - C 18
550790009001022,0,Milwaukee - C 147,Milwaukee - C 18
550790009001023,36,Milwaukee - C 147,Milwaukee - C 18
550790009001024,93,Milwaukee - C 147,Milwaukee - C 18
550790009001025,128,Milwaukee - C 147,Milwaukee - C 18
550790009001026,64,Milwaukee - C 147,Milwaukee - C 18
550790009001027,140,Milwaukee - C 147,Milwaukee - C 18
550790009001028,63,Milwaukee - C 147,Milwaukee - C 18
550790009001029,21,Milwaukee - C 147,Milwaukee - C 18
550790009002000,363,Milwaukee - C 150,Milwaukee - C 19
550790009002001,107,Milwaukee - C 150,Milwaukee - C 19
550790009002002,94,Milwaukee - C 150,Milwaukee - C 19
550790009002003,389,Milwaukee - C 150,Milwaukee - C 19
550790009002004,120,Milwaukee - C 150,Milwaukee - C 19
550790009002005,61,Milwaukee - C 150,Milwaukee - C 19
550790009002006,40,Milwaukee - C 150,Milwaukee - C 19
550790009002007,360,Milwaukee - C 150,Milwaukee - C 19
550790009002008,15,Milwaukee - C 150,Milwaukee - C 19
550790009002009,0,Milwaukee - C 150,Milwaukee - C 19
550790009002010,36,Milwaukee - C 150,Milwaukee - C 19
550790009002011,33,Milwaukee - C 150,Milwaukee - C 19
550790009002012,4,Milwaukee - C 150,Milwaukee - C 19
550790009002013,3,Milwaukee - C 150,Milwaukee - C 19
550790010001000,6,Milwaukee - C 157,Milwaukee - C 20
550790010001001,0,Milwaukee - C 156,Milwaukee - C 20
550790010001002,0,Milwaukee - C 157,Milwaukee - C 20
550790010001003,215,Milwaukee - C 157,Milwaukee - C 20
550790010001004,0,Milwaukee - C 157,Milwaukee - C 20
550790010001005,107,Milwaukee - C 157,Milwaukee - C 20
550790010001006,80,Milwaukee - C 157,Milwaukee - C 20
550790010001007,102,Milwaukee - C 157,Milwaukee - C 20
550790010001008,88,Milwaukee - C 157,Milwaukee - C 20
550790010001009,0,Milwaukee - C 157,Milwaukee - C 20
550790010001010,60,Milwaukee - C 157,Milwaukee - C 55
550790010001011,17,Milwaukee - C 157,Milwaukee - C 55
550790010001012,9,Milwaukee - C 157,Milwaukee - C 55
550790010001013,33,Milwaukee - C 1,Milwaukee - C 55
550790010002000,149,Milwaukee - C 157,Milwaukee - C 20
550790010002001,108,Milwaukee - C 157,Milwaukee - C 20
550790010002002,101,Milwaukee - C 157,Milwaukee - C 20
550790010002003,104,Milwaukee - C 157,Milwaukee - C 20
550790010002004,104,Milwaukee - C 157,Milwaukee - C 20
550790010002005,130,Milwaukee - C 157,Milwaukee - C 20
550790010002006,28,Milwaukee - C 157,Milwaukee - C 20
550790010002007,274,Milwaukee - C 157,Milwaukee - C 20
550790010003000,221,Milwaukee - C 157,Milwaukee - C 20
550790010003001,232,Milwaukee - C 157,Milwaukee - C 20
550790010003002,340,Milwaukee - C 158,Milwaukee - C 22
550790010003003,55,Milwaukee - C 158,Milwaukee - C 22
550790010003004,89,Milwaukee - C 157,Milwaukee - C 20
550790010003005,77,Milwaukee - C 157,Milwaukee - C 20
550790010004000,212,Milwaukee - C 158,Milwaukee - C 22
550790010004001,178,Milwaukee - C 158,Milwaukee - C 22
550790010004002,209,Milwaukee - C 158,Milwaukee - C 22
550790010004003,113,Milwaukee - C 158,Milwaukee - C 22
550790010004004,130,Milwaukee - C 158,Milwaukee - C 22
550790010004005,83,Milwaukee - C 158,Milwaukee - C 22
550790011001000,0,Milwaukee - C 156,Milwaukee - C 21
550790011001001,0,Milwaukee - C 156,Milwaukee - C 21
550790011001002,0,Milwaukee - C 156,Milwaukee - C 21
550790011001003,0,Milwaukee - C 151,Milwaukee - C 17
550790011001004,29,Milwaukee - C 151,Milwaukee - C 17
550790011001005,11,Milwaukee - C 152,Milwaukee - C 16
550790011001006,0,Milwaukee - C 152,Milwaukee - C 16
550790011001007,0,Milwaukee - C 152,Milwaukee - C 16
550790011001008,0,Milwaukee - C 151,Milwaukee - C 17
550790011001009,0,Milwaukee - C 159,Milwaukee - C 23
550790011001010,0,Milwaukee - C 159,Milwaukee - C 23
550790011001011,0,Milwaukee - C 156,Milwaukee - C 21
550790011001012,0,Milwaukee - C 157,Milwaukee - C 21
550790011001013,0,Milwaukee - C 159,Milwaukee - C 23
550790011001014,0,Milwaukee - C 159,Milwaukee - C 23
550790011001015,0,Milwaukee - C 159,Milwaukee - C 23
550790011001016,94,Milwaukee - C 156,Milwaukee - C 21
550790011001017,103,Milwaukee - C 156,Milwaukee - C 21
550790011001018,191,Milwaukee - C 156,Milwaukee - C 21
550790011001019,85,Milwaukee - C 156,Milwaukee - C 21
550790011001020,93,Milwaukee - C 156,Milwaukee - C 21
550790011001021,99,Milwaukee - C 156,Milwaukee - C 21
550790011001022,85,Milwaukee - C 156,Milwaukee - C 21
550790011001023,101,Milwaukee - C 156,Milwaukee - C 21
550790011001024,59,Milwaukee - C 156,Milwaukee - C 21
550790011001025,74,Milwaukee - C 156,Milwaukee - C 21
550790011001026,72,Milwaukee - C 156,Milwaukee - C 21
550790011002000,208,Milwaukee - C 156,Milwaukee - C 21
550790011002001,186,Milwaukee - C 156,Milwaukee - C 21
550790011002002,7,Milwaukee - C 156,Milwaukee - C 21
550790011002003,120,Milwaukee - C 156,Milwaukee - C 21
550790011002004,94,Milwaukee - C 156,Milwaukee - C 21
550790011002005,123,Milwaukee - C 156,Milwaukee - C 21
550790011002006,135,Milwaukee - C 156,Milwaukee - C 21
550790011002007,137,Milwaukee - C 156,Milwaukee - C 21
550790011003000,247,Milwaukee - C 158,Milwaukee - C 22
550790011003001,275,Milwaukee - C 158,Milwaukee - C 22
550790011003002,4,Milwaukee - C 156,Milwaukee - C 21
550790011003003,15,Milwaukee - C 158,Milwaukee - C 22
550790011003004,71,Milwaukee - C 158,Milwaukee - C 22
550790011003005,48,Milwaukee - C 158,Milwaukee - C 22
550790011003006,0,Milwaukee - C 158,Milwaukee - C 22
550790011003007,15,Milwaukee - C 158,Milwaukee - C 22
550790011003008,19,Milwaukee - C 158,Milwaukee - C 22
550790011003009,0,Milwaukee - C 158,Milwaukee - C 22
550790012001000,0,Milwaukee - C 160,Milwaukee - C 24
550790012001001,0,Milwaukee - C 160,Milwaukee - C 24
550790012001002,0,Milwaukee - C 160,Milwaukee - C 24
550790012001003,0,Milwaukee - C 160,Milwaukee - C 24
550790012001004,0,Milwaukee - C 160,Milwaukee - C 24
550790012001005,0,Milwaukee - C 160,Milwaukee - C 24
550790012001006,71,Milwaukee - C 159,Milwaukee - C 23
550790012001007,41,Milwaukee - C 159,Milwaukee - C 23
550790012001008,74,Milwaukee - C 159,Milwaukee - C 23
550790012001009,65,Milwaukee - C 159,Milwaukee - C 23
550790012001010,90,Milwaukee - C 159,Milwaukee - C 23
550790012001011,122,Milwaukee - C 159,Milwaukee - C 23
550790012001012,92,Milwaukee - C 159,Milwaukee - C 23
550790012001013,0,Milwaukee - C 159,Milwaukee - C 23
550790012001014,58,Milwaukee - C 159,Milwaukee - C 23
550790012001015,41,Milwaukee - C 159,Milwaukee - C 23
550790012001016,5,Milwaukee - C 159,Milwaukee - C 23
550790012002000,188,Milwaukee - C 160,Milwaukee - C 24
550790012002001,195,Milwaukee - C 160,Milwaukee - C 24
550790012002002,112,Milwaukee - C 160,Milwaukee - C 24
550790012002003,152,Milwaukee - C 160,Milwaukee - C 24
550790012002004,311,Milwaukee - C 159,Milwaukee - C 23
550790012002005,212,Milwaukee - C 159,Milwaukee - C 23
550790012003000,181,Milwaukee - C 160,Milwaukee - C 24
550790012003001,94,Milwaukee - C 160,Milwaukee - C 24
550790012003002,84,Milwaukee - C 160,Milwaukee - C 24
550790012003003,137,Milwaukee - C 160,Milwaukee - C 24
550790012003004,61,Milwaukee - C 160,Milwaukee - C 24
550790012003005,176,Milwaukee - C 160,Milwaukee - C 24
550790012003006,112,Milwaukee - C 160,Milwaukee - C 24
550790012003007,162,Milwaukee - C 160,Milwaukee - C 24
550790012003008,149,Milwaukee - C 160,Milwaukee - C 24
550790013001000,0,Milwaukee - C 21,Milwaukee - C 26
550790013001001,0,Milwaukee - C 21,Milwaukee - C 26
550790013001002,0,Milwaukee - C 21,Milwaukee - C 26
550790013001003,110,Milwaukee - C 20,Milwaukee - C 25
550790013001004,85,Milwaukee - C 160,Milwaukee - C 25
550790013001005,137,Milwaukee - C 160,Milwaukee - C 25
550790013001006,131,Milwaukee - C 20,Milwaukee - C 25
550790013001007,101,Milwaukee - C 20,Milwaukee - C 25
550790013001008,72,Milwaukee - C 20,Milwaukee - C 25
550790013001009,101,Milwaukee - C 20,Milwaukee - C 25
550790013001010,0,Milwaukee - C 20,Milwaukee - C 25
550790013001011,67,Milwaukee - C 20,Milwaukee - C 25
550790013001012,82,Milwaukee - C 20,Milwaukee - C 25
550790013001013,109,Milwaukee - C 20,Milwaukee - C 25
550790013002000,102,Milwaukee - C 20,Milwaukee - C 25
550790013002001,135,Milwaukee - C 20,Milwaukee - C 25
550790013002002,127,Milwaukee - C 20,Milwaukee - C 25
550790013002003,96,Milwaukee - C 20,Milwaukee - C 25
550790013002004,77,Milwaukee - C 20,Milwaukee - C 25
550790013002005,99,Milwaukee - C 20,Milwaukee - C 25
550790013002006,91,Milwaukee - C 20,Milwaukee - C 25
550790013002007,81,Milwaukee - C 20,Milwaukee - C 25
550790013002008,69,Milwaukee - C 20,Milwaukee - C 25
550790013002009,68,Milwaukee - C 20,Milwaukee - C 25
550790013002010,61,Milwaukee - C 20,Milwaukee - C 25
550790013002011,70,Milwaukee - C 20,Milwaukee - C 25
550790013003000,83,Milwaukee - C 21,Milwaukee - C 26
550790013003001,71,Milwaukee - C 21,Milwaukee - C 26
550790013003002,81,Milwaukee - C 21,Milwaukee - C 26
550790013003003,86,Milwaukee - C 21,Milwaukee - C 26
550790013003004,64,Milwaukee - C 21,Milwaukee - C 26
550790013003005,65,Milwaukee - C 21,Milwaukee - C 26
550790013003006,208,Milwaukee - C 21,Milwaukee - C 26
550790013003007,70,Milwaukee - C 21,Milwaukee - C 26
550790013003008,69,Milwaukee - C 21,Milwaukee - C 26
550790013003009,77,Milwaukee - C 21,Milwaukee - C 26
550790013004000,80,Milwaukee - C 21,Milwaukee - C 26
550790013004001,117,Milwaukee - C 21,Milwaukee - C 26
550790013004002,51,Milwaukee - C 21,Milwaukee - C 26
550790013004003,108,Milwaukee - C 21,Milwaukee - C 26
550790013004004,86,Milwaukee - C 21,Milwaukee - C 26
550790013004005,0,Milwaukee - C 21,Milwaukee - C 26
550790013004006,48,Milwaukee - C 21,Milwaukee - C 26
550790013004007,68,Milwaukee - C 21,Milwaukee - C 26
550790013004008,94,Milwaukee - C 21,Milwaukee - C 26
550790013004009,53,Milwaukee - C 21,Milwaukee - C 26
550790013004010,70,Milwaukee - C 21,Milwaukee - C 26
550790013004011,0,Milwaukee - C 21,Milwaukee - C 26
550790013004012,13,Milwaukee - C 21,Milwaukee - C 26
550790014001000,0,Milwaukee - C 270,Milwaukee - C 28
550790014001001,78,Milwaukee - C 270,Milwaukee - C 28
550790014001002,174,Milwaukee - C 270,Milwaukee - C 28
550790014001003,194,Milwaukee - C 270,Milwaukee - C 28
550790014001004,437,Milwaukee - C 270,Milwaukee - C 28
550790014001005,198,Milwaukee - C 270,Milwaukee - C 28
550790014002000,463,Milwaukee - C 270,Milwaukee - C 29
550790014002001,207,Milwaukee - C 270,Milwaukee - C 29
550790014002002,156,Milwaukee - C 270,Milwaukee - C 29
550790014002003,30,Milwaukee - C 270,Milwaukee - C 29
550790014002004,101,Milwaukee - C 25,Milwaukee - C 30
550790014002005,69,Milwaukee - C 270,Milwaukee - C 29
550790014002006,104,Milwaukee - C 25,Milwaukee - C 30
550790014002007,238,Milwaukee - C 270,Milwaukee - C 29
550790014002008,61,Milwaukee - C 25,Milwaukee - C 30
550790014002009,69,Milwaukee - C 25,Milwaukee - C 30
550790014002010,10,Milwaukee - C 25,Milwaukee - C 30
550790014002011,4,Milwaukee - C 25,Milwaukee - C 30
550790014002012,0,Milwaukee - C 25,Milwaukee - C 30
550790014002013,2,Milwaukee - C 25,Milwaukee - C 30
550790015001000,1,Milwaukee - C 24,Milwaukee - C 27
550790015001001,0,Milwaukee - C 24,Milwaukee - C 27
550790015001002,81,Milwaukee - C 24,Milwaukee - C 27
550790015001003,57,Milwaukee - C 24,Milwaukee - C 27
550790015001004,40,Milwaukee - C 24,Milwaukee - C 27
550790015001005,21,Milwaukee - C 24,Milwaukee - C 27
550790015001006,29,Milwaukee - C 24,Milwaukee - C 27
550790015001007,60,Milwaukee - C 24,Milwaukee - C 27
550790015001008,73,Milwaukee - C 24,Milwaukee - C 27
550790015001009,101,Milwaukee - C 24,Milwaukee - C 27
550790015001010,0,Milwaukee - C 24,Milwaukee - C 27
550790015001011,71,Milwaukee - C 24,Milwaukee - C 27
550790015001012,79,Milwaukee - C 24,Milwaukee - C 27
550790015001013,50,Milwaukee - C 24,Milwaukee - C 27
550790015001014,104,Milwaukee - C 24,Milwaukee - C 27
550790015001015,95,Milwaukee - C 24,Milwaukee - C 27
550790015001016,177,Milwaukee - C 24,Milwaukee - C 27
550790015001017,85,Milwaukee - C 24,Milwaukee - C 27
550790015001018,62,Milwaukee - C 24,Milwaukee - C 27
550790015001019,39,Milwaukee - C 24,Milwaukee - C 27
550790015001020,40,Milwaukee - C 24,Milwaukee - C 27
550790015001021,0,Milwaukee - C 24,Milwaukee - C 27
550790015001022,0,Milwaukee - C 24,Milwaukee - C 27
550790015002000,0,Milwaukee - C 24,Milwaukee - C 27
550790015002001,90,Milwaukee - C 24,Milwaukee - C 27
550790015002002,65,Milwaukee - C 24,Milwaukee - C 27
550790015002003,53,Milwaukee - C 25,Milwaukee - C 30
550790015002004,0,Milwaukee - C 25,Milwaukee - C 30
550790015002005,70,Milwaukee - C 24,Milwaukee - C 27
